px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
5.33644	-12.5394	-2.82721	-0.645891	-0.752345	5.30917	-12.4284	5.35	-12.55	-1.81722	1.81723	0.194987
5.22373	-12.4411	-2.81885	-0.693733	-0.762221	5.25069	-12.4448	5.25	-12.45	-1.81721	1.81721	0.0432154
5.11194	-12.3275	-2.83736	-0.76413	-0.831359	5.13338	-12.4375	5.1	-12.35	-2.72881	1.8192	0.748114
4.98346	-12.2341	-2.84784	-0.787776	-0.799274	4.9499	-12.2734	4.95	-12.25	-2.72881	1.81921	0.175135
4.86894	-12.1568	-2.79717	-0.772469	-0.664708	4.92993	-12.1787	4.9	-12.15	-0.908467	1.81693	2.70494
4.78479	-12.0382	-2.78083	-0.830795	-0.698	4.84027	-12.0359	4.85	-12.05	-0.908462	1.81692	0.196037
4.70314	-11.8814	-2.84151	-0.949857	-0.877712	4.79909	-11.9738	4.75	-11.9	-1.81788	2.72684	4.96104
4.62207	-11.752	-2.83679	-1.00333	-0.885929	4.63814	-11.758	4.65	-11.75	-1.81788	2.72683	0.0172221
4.55052	-11.6397	-2.7617	-1.02466	-0.81397	4.50688	-11.4491	4.6	-11.65	-0.909963	1.81994	5.25948
4.4928	-11.5093	-2.74814	-1.08359	-0.837236	4.5399	-11.541	4.55	-11.55	-0.909959	1.81992	0.179857
4.41282	-11.3403	-2.85283	-1.15627	-0.897837	4.46798	-11.2692	4.5	-11.35	-0.909227	3.63689	7.62144
4.39248	-11.1787	-2.8432	-1.24931	-0.964366	4.45518	-11.1556	4.45	-11.15	-0.909218	3.63686	0.324964
4.40622	-11.0481	-2.73257	-1.35605	-1.0662	4.47788	-11.2387	4.4	-11.05	-0.909227	1.81845	7.55815
4.37	-10.9121	-2.72691	-1.40191	-1.0486	4.36691	-10.9529	4.35	-10.95	-0.909222	1.81844	0.0941358
4.40564	-10.7625	-2.67157	-1.53611	-1.19638	4.34978	-10.6819	4.4	-10.8	0.9094	2.72823	3.23809
4.40942	-10.6223	-2.66496	-1.60432	-1.2018	4.42489	-10.6572	4.45	-10.65	0.909396	2.72819	0.0756643
4.36331	-10.4925	-2.69325	-1.57848	-1.03023	4.45256	-10.5332	4.45	-10.5	0	3.00113	2.0058
4.39318	-10.3538	-2.69657	-1.65611	-1.06655	4.44692	-10.3512	4.45	-10.35	0	3.00113	0.189486
4.41367	-10.2122	-2.70493	-1.71794	-1.07922	4.41237	-9.99477	4.5	-10.2	0.999524	2.99855	0.539969
4.47345	-10.07	-2.71845	-1.80853	-1.12717	4.5556	-10.0446	4.55	-10.05	0.999524	2.99856	0.472268
4.48809	-9.93342	-2.72669	-1.82545	-1.04092	4.57379	-9.85032	4.6	-9.9	0.998267	2.9948	0.556282
4.5629	-9.7918	-2.74747	-1.91165	-1.08106	4.65841	-9.75093	4.65	-9.75	0.998262	2.99479	0.657005
4.69098	-9.65824	-2.75631	-2.09986	-1.35131	4.60255	-9.4741	4.7	-9.65	0.910924	1.82187	4.11983
4.76486	-9.53287	-2.7518	-2.16823	-1.34517	4.74425	-9.53907	4.75	-9.55	0.910928	1.82186	0.0274696
4.77082	-9.38802	-2.72624	-2.09199	-1.02519	4.78405	-9.35872	4.8	-9.4	0.908038	2.72411	4.2447
4.85495	-9.25945	-2.73052	-2.15241	-1.02833	4.87523	-9.25457	4.85	-9.25	0.908033	2.7241	0.0248916
4.90532	-9.11644	-2.7285	-2.13738	-0.865221	4.92663	-9.02336	4.95	-9.1	1.81851	2.72776	1.4722
5.00113	-8.98744	-2.74143	-2.19149	-0.868735	5.04624	-8.96378	5.05	-8.95	1.81852	2.72777	0.145415
5.05967	-8.84258	-2.74209	-2.16703	-0.69645	5.1055	-8.72095	5.15	-8.8	1.8165	2.72476	1.69558
5.17116	-8.70667	-2.773	-2.21536	-0.69986	5.26299	-8.64398	5.25	-8.65	1.8165	2.72475	0.686067
5.29198	-8.6004	-2.78229	-2.30779	-0.828502	5.34134	-8.5519	5.35	-8.55	1.82159	1.8216	0.899862
5.40438	-8.48122	-2.79687	-2.35372	-0.825511	5.43218	-8.43885	5.45	-8.45	1.82157	1.82157	0.140009
5.47201	-8.34569	-2.77928	-2.29898	-0.578089	5.5122	-8.36624	5.5	-8.35	0.908054	1.81609	2.99549
5.56883	-8.23407	-2.77318	-2.32773	-0.57601	5.54143	-8.23537	5.55	-8.25	0.908054	1.8161	0.0415119
5.71759	-8.16224	-2.7817	-2.46486	-0.838668	5.72065	-8.20245	5.7	-8.15	2.72851	1.81902	3.55737
5.84155	-8.06263	-2.7905	-2.50886	-0.834296	5.85207	-8.0316	5.85	-8.05	2.72849	1.81899	0.0585808
5.8994	-7.91792	-2.75073	-2.37891	-0.38831	5.99121	-7.96746	5.95	-7.9	1.81851	2.72777	10.3933
6.01752	-7.80264	-2.7687	-2.39703	-0.380609	6.04955	-7.75139	6.05	-7.75	1.81852	2.72777	0.201506
6.1284	-7.69692	-2.76937	-2.40447	-0.342027	6.20599	-7.74241	6.15	-7.65	1.81739	1.81739	0.176732
6.24322	-7.58961	-2.77595	-2.42051	-0.337726	6.2473	-7.56333	6.25	-7.55	1.81739	1.81739	0.038929
6.34908	-7.47808	-2.77486	-2.40735	-0.255072	6.39144	-7.48582	6.35	-7.45	1.8164	1.81641	0.380098
6.45992	-7.37417	-2.77421	-2.41879	-0.252097	6.44526	-7.36223	6.45	-7.35	1.81638	1.81638	0.0192037
6.59359	-7.2916	-2.78059	-2.47833	-0.366061	6.66209	-7.31025	6.6	-7.25	2.72856	1.81904	0.732032
6.72132	-7.18738	-2.79655	-2.49477	-0.360019	6.74856	-7.14204	6.75	-7.15	2.72856	1.81904	0.155707
6.82574	-7.07548	-2.79011	-2.46117	-0.224049	6.83447	-7.05268	6.85	-7.05	1.82066	1.82066	0.980968
6.95091	-6.97591	-2.7991	-2.47333	-0.222913	6.97717	-6.96144	6.95	-6.95	1.82065	1.82065	0.049381
7.08366	-6.91035	-2.80955	-2.54258	-0.371811	7.13677	-6.88363	7.1	-6.85	2.99976	1.99984	1.27215
7.21049	-6.8146	-2.83385	-2.55476	-0.361732	7.2552	-6.74652	7.25	-6.75	2.99976	1.99984	0.3693
7.27161	-6.67334	-2.80684	-2.41012	0.0535761	7.234	-6.59525	7.3	-6.65	0.999384	1.99876	10.2944
7.36954	-6.5721	-2.80681	-2.40106	0.06102	7.33491	-6.53948	7.35	-6.55	0.999369	1.99874	0.120902
7.56326	-6.57042	-2.81013	-2.64009	-0.551738	7.67988	-6.69347	7.5	-6.55	2.72747	0	21.3424
7.68962	-6.51109	-2.79047	-2.67448	-0.558098	7.64389	-6.55777	7.65	-6.55	2.72745	0	0.236369
7.7897	-6.41249	-2.75097	-2.59631	-0.266136	7.94309	-6.60222	7.75	-6.45	1.81623	1.81624	6.61248
7.90736	-6.33708	-2.73742	-2.60856	-0.26469	7.84566	-6.34021	7.85	-6.35	1.81623	1.81624	0.202791
8.05328	-6.28738	-2.74605	-2.68873	-0.436675	7.9171	-6.24084	8	-6.3	2.72648	0.908821	2.01281
8.18235	-6.22538	-2.73712	-2.71228	-0.437121	8.14601	-6.23101	8.15	-6.25	2.72645	0.908817	0.0721583
8.25767	-6.08669	-2.68013	-2.5361	0.0774749	8.37368	-6.18614	8.25	-6.1	1.81898	2.72847	17.3497
8.37507	-5.9928	-2.68392	-2.52404	0.0879618	8.35502	-5.95811	8.35	-5.95	1.81897	2.72844	0.0894346
8.53223	-5.96795	-2.6943	-2.66422	-0.278483	8.43843	-5.87193	8.5	-5.9	2.72647	0.90883	7.33048
8.66088	-5.89314	-2.6966	-2.67332	-0.270572	8.64201	-5.86567	8.65	-5.85	2.72645	0.908817	0.0614691
8.76049	-5.78323	-2.67216	-2.58396	-0.0117634	8.76652	-5.75601	8.75	-5.75	1.81789	1.81788	4.11951
8.8802	-5.6932	-2.6761	-2.57455	0.00129222	8.85198	-5.65134	8.85	-5.65	1.81789	1.81788	0.142097
9.01409	-5.62648	-2.68523	-2.61674	-0.112467	8.91028	-5.47662	9	-5.55	2.73109	1.82073	1.17613
9.14144	-5.531	-2.70053	-2.60759	-0.0927083	9.13482	-5.45989	9.15	-5.45	2.73106	1.82072	0.296543
9.24783	-5.42118	-2.6906	-2.53382	0.101537	9.32693	-5.39468	9.25	-5.35	1.81796	1.81795	2.22139
9.36328	-5.31845	-2.69806	-2.51402	0.119637	9.33045	-5.26019	9.35	-5.25	1.81794	1.81793	0.253218
9.49589	-5.24551	-2.70653	-2.55253	0.00246123	9.4498	-5.12838	9.5	-5.15	2.72905	1.81937	0.961014
9.62296	-5.13405	-2.73139	-2.53422	0.0248866	9.63754	-5.04328	9.65	-5.05	2.72903	1.81935	0.495017
9.68376	-4.98605	-2.71045	-2.36024	0.454367	9.83281	-5.00671	9.7	-4.95	0.998666	1.99733	10.9338
9.77418	-4.87991	-2.7137	-2.32956	0.463999	9.74856	-4.84745	9.75	-4.85	0.998656	1.99731	0.095043
9.88363	-4.77969	-2.71468	-2.32353	0.419658	9.96003	-4.81123	9.85	-4.75	1.8172	1.81719	0.171065
9.97619	-4.66865	-2.70841	-2.29643	0.425076	9.93394	-4.66432	9.95	-4.65	1.81717	1.81717	0.0951904
10.0854	-4.56817	-2.70975	-2.30247	0.354935	10.1357	-4.58625	10.05	-4.55	1.82042	1.82043	0.287028
10.1771	-4.45356	-2.70706	-2.27835	0.360778	10.1444	-4.44253	10.15	-4.45	1.82041	1.82042	0.0635531
10.3292	-4.38818	-2.71524	-2.40402	-0.0021235	10.3185	-4.35401	10.3	-4.35	2.72672	1.81782	7.22139
10.441	-4.27903	-2.72461	-2.40007	0.00205965	10.4496	-4.24828	10.45	-4.25	2.7267	1.8178	0.0581484
10.4689	-4.1151	-2.68747	-2.19614	0.518316	10.5826	-4.11494	10.5	-4.1	0.908764	2.72628	16.2036
10.5534	-3.98457	-2.69649	-2.16227	0.524522	10.5542	-3.95161	10.55	-3.95	0.908764	2.72628	0.0625821
10.6428	-3.86513	-2.69902	-2.15366	0.472621	10.6618	-3.80699	10.65	-3.8	1.8194	2.72911	0.172084
10.7283	-3.7214	-2.72204	-2.12127	0.478294	10.7602	-3.65417	10.75	-3.65	1.81939	2.72908	0.311576
10.8457	-3.62017	-2.72398	-2.19118	0.237622	10.8593	-3.57039	10.85	-3.55	1.81839	1.81838	2.99132
10.9325	-3.49139	-2.73122	-2.17552	0.240044	10.9375	-3.46792	10.95	-3.45	1.81838	1.81838	0.0327112
10.9709	-3.33787	-2.72454	-2.05576	0.507978	11.0183	-3.30073	11	-3.3	0.908549	2.72563	3.94325
11.043	-3.19184	-2.74076	-2.02464	0.51054	11.0672	-3.14607	11.05	-3.15	0.908549	2.72564	0.149808
11.0937	-3.04605	-2.74357	-1.96546	0.587627	11.1054	-3.01303	11.1	-3	0.90888	2.72663	0.309871
11.1479	-2.89354	-2.75622	-1.92742	0.59307	11.1428	-2.8481	11.15	-2.85	0.908863	2.72661	0.118735
11.1991	-2.74991	-2.75794	-1.89816	0.58219	11.1758	-2.69942	11.2	-2.7	0.909988	2.72995	0.0378776
11.2458	-2.59221	-2.77348	-1.86191	0.585176	11.2495	-2.5409	11.25	-2.55	0.909988	2.72995	0.149252
11.1896	-2.40502	-2.78722	-1.60899	1.15538	11.4549	-2.46508	11.2	-2.4	-0.907692	2.72306	17.9376
11.1871	-2.24951	-2.78848	-1.54254	1.15844	11.1705	-2.24061	11.15	-2.25	-0.907683	2.72304	0.0192111
11.3215	-2.14897	-2.70462	-1.7868	0.376593	11.2202	-2.08176	11.25	-2.1	1.8219	2.73284	33.3454
11.3521	-1.99739	-2.71257	-1.76544	0.375679	11.3536	-1.97104	11.35	-1.95	1.82188	2.73281	0.0387749
11.3382	-1.84455	-2.71071	-1.67193	0.554412	11.224	-1.77367	11.35	-1.8	0	2.71996	1.83732
11.3537	-1.68547	-2.72422	-1.64181	0.552001	11.3661	-1.64386	11.35	-1.65	0	2.71993	0.104812
11.3514	-1.53357	-2.72677	-1.5958	0.58738	11.2691	-1.47976	11.35	-1.5	0	2.73448	0.167598
11.3504	-1.37651	-2.73586	-1.56128	0.588965	11.3391	-1.34511	11.35	-1.35	0	2.73446	0.0616667
11.224	-1.23008	-2.75822	-1.28825	1.20984	11.2507	-1.19626	11.25	-1.2	-1.99969	2.99952	21.1674
11.1771	-1.08831	-2.7711	-1.22447	1.2115	11.1532	-1.04324	11.15	-1.05	-1.99967	2.99949	0.142322
11.1151	-0.95671	-2.77732	-1.15042	1.23875	10.9697	-0.89157	11.1	-0.9	-1.00006	3.00024	0.330471
11.0575	-0.814651	-2.79873	-1.09263	1.22834	11.0654	-0.742685	11.05	-0.75	-1.00006	3.00021	0.289741
10.9551	-0.682238	-2.81795	-0.973997	1.35343	10.8913	-0.655608	10.95	-0.649999	-1.81771	1.81773	1.10714
10.8601	-0.556377	-2.82014	-0.897482	1.35529	10.8418	-0.549005	10.85	-0.549999	-1.81772	1.81773	0.0205928
10.7746	-0.436167	-2.80752	-0.850349	1.28989	10.827	-0.442912	10.75	-0.45	-1.81842	1.8184	0.351571
10.6675	-0.330625	-2.80075	-0.775447	1.29735	10.6642	-0.353413	10.65	-0.35	-1.8184	1.81839	0.0303388
10.4987	-0.262691	-2.87114	-0.571473	1.63787	10.5503	-0.248633	10.5	-0.25	-3.00035	2.00024	9.95027
10.3718	-0.186935	-2.87646	-0.489239	1.6363	10.3487	-0.171899	10.35	-0.15	-3.00032	2.00022	0.039792
10.2682	-0.119335	-2.82341	-0.455928	1.51744	10.2559	-0.115293	10.25	-0.0999996	-2.00053	1.00027	2.75355
10.1401	-0.0583064	-2.82682	-0.383034	1.51193	10.137	-0.0462889	10.15	-0.0499992	-2.00053	1.00027	0.00890358
10.0397	0.00049019	-2.75638	-0.3658	1.37482	10.0717	0.0165033	10.05	9.49949e-07	-2.00009	1.00004	4.5069
9.91325	0.049173	-2.75654	-0.301472	1.36835	9.92833	0.0556031	9.95	0.0500011	-2.00006	1.00003	0.0149841
9.77196	0.0775657	-2.78145	-0.210451	1.42043	9.8478	0.0279858	9.8	0.0500011	-3.00025	0	0.821688
9.63566	0.0828078	-2.77052	-0.121507	1.45091	9.65029	0.0372757	9.65	0.0500011	-3.00024	0	0.13969
9.49292	0.099424	-2.79678	-0.0473726	1.45825	9.54682	0.0997641	9.5	0.100001	-2.99825	0.999409	0.570567
9.35263	0.112562	-2.80284	0.014197	1.43888	9.33515	0.138463	9.35	0.15	-2.99825	0.999409	0.0578646
9.23626	0.0702998	-2.6865	0.121374	1.49573	9.46113	0.134275	9.25	0.15	-1.81915	0	9.0697
9.0994	0.0867201	-2.68511	0.159961	1.42999	9.13787	0.161547	9.15	0.15	-1.81913	0	0.461005
8.95709	0.107166	-2.73071	0.17388	1.32439	9.02723	0.196492	9	0.2	-2.99927	0.99976	2.17211
8.8246	0.136648	-2.72902	0.178305	1.23079	8.82128	0.250523	8.85	0.25	-2.99927	0.99976	0.867352
8.67809	0.147507	-2.7651	0.189915	1.13904	8.67607	0.247512	8.7	0.25	-2.99873	0	1.61005
8.5443	0.160934	-2.75785	0.200354	1.06987	8.54916	0.247046	8.55	0.25	-2.99871	0	0.496284
8.40158	0.140124	-2.74645	0.246499	1.0549	8.44086	0.253341	8.4	0.25	-2.72872	0	0.286272
8.25198	0.154468	-2.73755	0.244903	0.966162	8.2302	0.258614	8.25	0.25	-2.72871	0	0.764326
8.10507	0.151327	-2.76655	0.244949	0.872625	8.1066	0.204722	8.1	0.2	-2.99909	-0.9997	1.32941
7.9692	0.119685	-2.76881	0.282981	0.863677	7.94777	0.127954	7.95	0.15	-2.9991	-0.9997	0.028588
7.81801	0.115954	-2.80178	0.266505	0.743725	7.82213	0.149733	7.8	0.15	-3.00101	0	1.92114
7.67659	0.101863	-2.80051	0.275933	0.702162	7.63383	0.15164	7.65	0.15	-3.00099	0	0.2626
7.53233	0.0600069	-2.79257	0.315156	0.708863	7.49691	0.101076	7.5	0.100001	-2.72698	-0.908982	0.112331
7.38199	0.0289083	-2.79108	0.332979	0.677217	7.35046	0.0656199	7.35	0.0500011	-2.72695	-0.908974	0.144433
7.27278	-0.0510299	-2.75441	0.430647	0.817734	7.13188	-0.00451978	7.25	9.49949e-07	-2.00032	-1.00016	2.97748
7.14854	-0.0938976	-2.74738	0.454339	0.793102	7.14965	-0.0559868	7.15	-0.0499992	-2.0003	-1.00015	0.0923208
6.97973	-0.117405	-2.7818	0.409803	0.607442	6.77233	-0.150907	7	-0.15	-2.72534	-1.8169	2.80495
6.84496	-0.194693	-2.78612	0.457818	0.627939	6.85872	-0.227918	6.85	-0.25	-2.72532	-1.81688	0.0806115
6.79471	-0.375756	-2.7206	0.714328	1.10791	6.70421	-0.347264	6.8	-0.349999	-1.00053	-2.00107	17.2863
6.70207	-0.461692	-2.71036	0.767524	1.10655	6.74687	-0.441006	6.75	-0.449999	-1.00054	-2.00107	0.126912
6.60014	-0.537951	-2.70643	0.783805	1.02199	6.72084	-0.550555	6.65	-0.549999	-2.00016	-2.00017	0.481858
6.51311	-0.633912	-2.69991	0.836386	1.02539	6.54837	-0.624094	6.55	-0.65	-2.00016	-2.00017	0.0693592
6.47098	-0.798432	-2.7056	1.02606	1.32966	6.40088	-0.78131	6.5	-0.799999	-0.999884	-2.99963	4.87221
6.41234	-0.925042	-2.70788	1.10205	1.3408	6.44859	-0.960126	6.45	-0.949999	-0.999884	-2.99963	0.138811
6.36922	-1.06464	-2.71736	1.20743	1.42436	6.37766	-1.0844	6.4	-1.1	-0.999984	-2.99995	0.353767
6.33082	-1.20143	-2.72234	1.2855	1.43024	6.35596	-1.24356	6.35	-1.25	-0.999969	-2.99992	0.128706
6.33836	-1.36394	-2.7441	1.444	1.6235	6.5527	-1.43518	6.35	-1.4	0	-3.00132	2.63722
6.33119	-1.50781	-2.74986	1.53011	1.62616	6.35503	-1.55184	6.35	-1.55	0	-3.00129	0.131199
6.30516	-1.64223	-2.72214	1.5563	1.47351	6.33086	-1.6454	6.35	-1.65	0	-1.81769	1.55036
6.31528	-1.78508	-2.71214	1.64158	1.48356	6.34356	-1.7483	6.35	-1.75	0	-1.81769	0.114011
6.33671	-1.92493	-2.72254	1.73095	1.51969	6.34522	-1.96081	6.35	-1.95	0	-3.99976	0.13976
6.35824	-2.06754	-2.73539	1.8022	1.5074	6.34095	-2.12276	6.35	-2.15	0	-3.99972	0.176164
6.33635	-2.19153	-2.68208	1.76195	1.21952	6.3068	-2.23646	6.35	-2.25	0	-2	6.7543
6.36154	-2.3269	-2.68868	1.81867	1.21105	6.34785	-2.35274	6.35	-2.35	0	-1.99998	0.0462117
6.35672	-2.45702	-2.66137	1.804	1.02898	6.26272	-2.46894	6.35	-2.5	0	-3	2.64552
6.38321	-2.59509	-2.67374	1.84681	1.01284	6.36265	-2.64414	6.35	-2.65	0	-3	0.153963
6.43863	-2.72817	-2.70063	1.93373	1.10758	6.38105	-2.77438	6.4	-2.8	1.00003	-3.00012	1.06345
6.47999	-2.86934	-2.72052	1.97548	1.08272	6.461	-2.95066	6.45	-2.95	1.00003	-3.00009	0.378685
6.55602	-3.00777	-2.77231	2.07269	1.19857	6.50958	-3.15806	6.5	-3.15	0.999284	-3.99712	2.67262
6.59952	-3.17054	-2.81939	2.09269	1.12873	6.55345	-3.36165	6.55	-3.35	0.999284	-3.99712	2.1426
6.62834	-3.3157	-2.7693	2.05987	0.906429	6.64067	-3.46888	6.6	-3.45	0.909922	-1.81983	5.92125
6.68173	-3.47214	-2.79078	2.08078	0.859275	6.63536	-3.55462	6.65	-3.55	0.909917	-1.81984	0.530903
6.75086	-3.60224	-2.8099	2.12491	0.871868	6.70376	-3.69784	6.7	-3.7	0.999335	-2.99802	0.365304
6.80215	-3.74994	-2.83402	2.13286	0.815002	6.75151	-3.84595	6.75	-3.85	0.99934	-2.99802	0.708849
6.846	-3.89404	-2.80681	2.11543	0.6853	6.65288	-3.91672	6.8	-4	0.908549	-2.72564	1.99172
6.90187	-4.05736	-2.83095	2.11396	0.623701	6.85764	-4.15466	6.85	-4.15	0.908537	-2.72561	0.703404
6.91892	-4.20791	-2.76435	2.03505	0.367419	6.9447	-4.2991	6.9	-4.25	0.90988	-1.81977	7.25099
6.97881	-4.34563	-2.7636	2.04645	0.354608	6.94846	-4.34203	6.95	-4.35	0.909876	-1.81975	0.053001
7.04812	-4.47114	-2.77484	2.07109	0.37259	7.09552	-4.55441	7	-4.5	1.00008	-3.00024	0.168396
7.09268	-4.60996	-2.78377	2.06213	0.332115	7.03506	-4.6461	7.05	-4.65	1.00008	-3.00024	0.292921
7.21302	-4.73156	-2.85393	2.17004	0.547386	7.25009	-4.88515	7.15	-4.8	1.99984	-2.99976	6.16111
7.28021	-4.86862	-2.86917	2.1746	0.513235	7.26242	-4.9318	7.25	-4.95	1.99984	-2.99976	0.261635
7.31503	-4.99364	-2.8089	2.12233	0.338247	7.33292	-5.08676	7.3	-5.05	1.00028	-2.00057	5.5329
7.37669	-5.12483	-2.81601	2.12207	0.31241	7.3521	-5.15533	7.35	-5.15	1.00028	-2.00056	0.0991999
7.43659	-5.24944	-2.80657	2.11509	0.265896	7.40318	-5.28627	7.4	-5.3	1.00003	-3.00012	0.24317
7.4867	-5.39132	-2.81863	2.09691	0.218842	7.44098	-5.44336	7.45	-5.45	1.00004	-3.00012	0.312704
7.56217	-5.513	-2.83091	2.12	0.251448	7.46878	-5.50726	7.55	-5.55	1.99961	-1.99961	0.344882
7.64167	-5.63299	-2.83417	2.13665	0.257294	7.66561	-5.647	7.65	-5.65	1.9996	-1.9996	0.0403433
7.70147	-5.75743	-2.81946	2.12213	0.199243	7.70927	-5.8194	7.7	-5.8	1.00027	-3.00084	0.513025
7.76263	-5.89732	-2.83433	2.10973	0.166014	7.75724	-5.96146	7.75	-5.95	1.00028	-3.00084	0.247005
7.83954	-6.01533	-2.8429	2.1312	0.198903	7.71187	-5.94164	7.85	-6.05	1.9998	-1.99981	0.483795
7.92228	-6.13369	-2.8457	2.14747	0.208079	7.95005	-6.14609	7.95	-6.15	1.9998	-1.9998	0.0495986
7.96335	-6.25536	-2.79342	2.09766	0.0720271	8.03808	-6.28852	8	-6.25	1.00004	-2.00008	4.00163
8.03744	-6.37009	-2.79056	2.10766	0.0814274	8.04346	-6.35767	8.05	-6.35	1.00004	-2.00008	0.012407
8.15728	-6.48262	-2.85109	2.1924	0.260742	8.1071	-6.48544	8.15	-6.5	1.99951	-2.99928	5.42309
8.23795	-6.60991	-2.86256	2.19613	0.246983	8.25742	-6.66007	8.25	-6.65	1.9995	-2.99925	0.154937
8.28117	-6.73499	-2.77462	2.13512	0.0773718	8.38768	-6.7963	8.3	-6.75	0.90921	-1.81841	9.51346
8.35352	-6.86794	-2.77501	2.12928	0.0625875	8.33159	-6.8699	8.35	-6.85	0.90921	-1.81841	0.0304887
8.44339	-6.98885	-2.79811	2.15131	0.102917	8.58336	-7.15056	8.4	-7	1.0001	-3.00036	0.802284
8.49847	-7.12299	-2.80476	2.12869	0.0625603	8.45779	-7.15285	8.45	-7.15	1.00011	-3.00036	0.175664
8.57499	-7.23729	-2.81383	2.14495	0.0961511	8.37938	-7.10665	8.55	-7.25	1.99907	-1.99908	0.968375
8.65094	-7.35274	-2.81217	2.15072	0.0975528	8.647	-7.3454	8.65	-7.35	1.99908	-1.99908	0.003636
8.73722	-7.4737	-2.83179	2.16786	0.12695	8.76035	-7.57239	8.7	-7.5	1.00058	-3.00174	0.385607
8.79415	-7.61254	-2.84235	2.14273	0.0810647	8.76121	-7.66039	8.75	-7.65	1.00057	-3.00171	0.23129
8.82338	-7.73633	-2.77934	2.07476	-0.0738718	8.81118	-7.75569	8.8	-7.75	0.999844	-1.99968	4.9944
8.87987	-7.85752	-2.77458	2.06286	-0.0859434	8.84363	-7.83628	8.85	-7.85	0.999844	-1.99968	0.093735
9.02229	-7.96985	-2.86065	2.18075	0.17594	9.07758	-8.1058	8.95	-8	2.00017	-3.00024	9.77746
9.0824	-8.1085	-2.87202	2.15915	0.132292	9.05238	-8.15838	9.05	-8.15	2.00014	-3.00021	0.229527
9.11945	-8.2275	-2.80983	2.10622	0.00522956	9.05557	-8.22632	9.1	-8.25	0.998905	-1.99781	4.45121
9.18058	-8.3525	-2.80962	2.09548	-0.0107542	9.15492	-8.35136	9.15	-8.35	0.998886	-1.99779	0.0403626
9.24193	-8.49041	-2.79211	2.06787	-0.0685892	9.30408	-8.57245	9.2	-8.5	0.908863	-2.72657	0.70944
9.29512	-8.63633	-2.79437	2.04174	-0.100821	9.2543	-8.64461	9.25	-8.65	0.908855	-2.72655	0.115961
9.3395	-8.77364	-2.77381	2.00595	-0.159546	9.15971	-8.67035	9.3	-8.8	0.909475	-2.72841	0.797148
9.38324	-8.9264	-2.7804	1.97318	-0.193427	9.35164	-8.95148	9.35	-8.95	0.909466	-2.72839	0.116366
9.47771	-9.05102	-2.82156	2.02848	-0.0530567	9.47941	-9.179	9.4	-9.1	0.999765	-2.99935	2.30833
9.50541	-9.20165	-2.83284	1.98553	-0.109088	9.44272	-9.24111	9.45	-9.25	0.999774	-2.99934	0.381741
9.50706	-9.35285	-2.77776	1.88265	-0.316524	9.53008	-9.38561	9.5	-9.35	0.908962	-1.81792	5.12705
9.56528	-9.48192	-2.76622	1.88334	-0.291872	9.5752	-9.43724	9.55	-9.45	0.908954	-1.8179	0.130008
9.60699	-9.62573	-2.76334	1.86223	-0.302795	9.60163	-9.60777	9.6	-9.6	0.909988	-2.72996	0.0135476
9.64462	-9.76933	-2.76075	1.8423	-0.307656	9.62903	-9.75552	9.65	-9.75	0.909971	-2.72993	0.0229079
9.70708	-9.91164	-2.77512	1.86467	-0.222962	9.69155	-9.89958	9.7	-9.9	0.907972	-2.7239	0.562841
9.7495	-10.0553	-2.773	1.85266	-0.222793	9.74482	-10.046	9.75	-10.05	0.907972	-2.72391	0.00569446
9.74569	-10.2015	-2.74045	1.76983	-0.375162	9.69256	-10.1336	9.75	-10.2	0	-2.73106	2.04389
9.76728	-10.3503	-2.74136	1.74312	-0.383546	9.75264	-10.3488	9.75	-10.35	0	-2.73105	0.0135229
9.86025	-10.4792	-2.77715	1.84619	-0.115882	9.82419	-10.5024	9.8	-10.5	1	-2.99999	4.75478
9.8756	-10.6253	-2.78821	1.81799	-0.145254	9.83234	-10.6514	9.85	-10.65	0.999994	-2.99996	0.170052
9.8977	-10.7598	-2.78236	1.79505	-0.177195	9.825	-10.7525	9.85	-10.8	0	-3.00047	0.122977
9.90036	-10.9138	-2.79982	1.75693	-0.216358	9.85033	-10.9603	9.85	-10.95	0	-3.00048	0.307394
9.84238	-11.056	-2.7538	1.59866	-0.544567	9.91881	-11.1448	9.85	-11.05	0	-1.9956	8.75517
9.85209	-11.1839	-2.7441	1.58058	-0.532812	9.86057	-11.1502	9.85	-11.15	0	-1.99559	0.0704321
9.84672	-11.3321	-2.74122	1.54452	-0.547516	9.83851	-11.2795	9.85	-11.3	0	-2.73184	0.0388741
9.84203	-11.4758	-2.73462	1.51674	-0.545448	9.83839	-11.4483	9.85	-11.45	0	-2.73182	0.0409559
9.82877	-11.6109	-2.7335	1.48426	-0.555551	9.79654	-11.5922	9.8	-11.6	-0.998566	-2.9957	0.0196591
9.79891	-11.7502	-2.73908	1.44253	-0.572644	9.75592	-11.7487	9.75	-11.75	-0.998566	-2.99569	0.112547
9.80598	-11.9015	-2.74547	1.46288	-0.456434	9.77699	-11.9246	9.75	-11.9	0	-2.73084	0.78567
9.78	-12.0518	-2.74806	1.43138	-0.46421	9.75861	-12.0491	9.75	-12.05	0	-2.73085	0.0278459
9.68944	-12.1891	-2.7314	1.28724	-0.731883	9.63743	-12.1863	9.65	-12.2	-1.81598	-2.72396	4.28003
